Min_Temp,Rainfall,Cloud_Coverage,Station_Number,ALT,rain_latitude,rain_longitude,dist_to_water,Flood
15.9,0.0,1.3,41989,6,0.0,0.0,0.0117053903221438,0
23.9,38.0,2.8,41929,9,897.18,3413.92,0.0134487712682381,0
24.0,245.0,5.1,41915,23,5951.05,22473.850000000002,0.0130790497151562,0
11.3,0.0,0.8,41933,10,0.0,0.0,0.0019168690505087,0
24.7,425.0,5.6,41978,6,9494.5,39010.75,0.0346637816973608,1
25.1,264.0,4.7,41963,4,5884.5599999999995,24058.32,0.0035436366454311,0
14.3,9.0,1.7,41939,5,208.53000000000003,811.6200000000001,0.0005240409237834,0
18.6,6.0,0.7,41883,20,149.28,536.16,0.003549754522419,0
25.8,193.0,6.8,41941,7,4489.18,17499.31,0.0583140117133964,0
24.0,375.0,4.9,41929,9,8853.75,33690.0,0.0134487712682381,0
15.7,0.0,1.5,41953,6,0.0,0.0,0.0046592178673608,0
17.8,2.0,2.8,41936,7,46.34,178.44,0.0003710520096859,0
19.3,274.0,2.7,41950,4,6219.8,24758.64,0.0039501573256362,1
26.2,626.0,5.9,41953,6,14291.579999999998,57016.08,0.0046592178673608,1
24.5,231.0,4.2,41966,63,5236.77,21298.2,0.0457193345892512,0
25.1,509.0,6.1,41909,10,12292.349999999999,45580.95,0.0038682829869594,1
12.5,0.0,1.6,41863,37,0.0,0.0,0.0119194042792794,0
19.1,15.0,2.2,41943,8,345.15000000000003,1370.5500000000002,0.0149348848333331,0
26.0,303.0,5.6,41909,10,7317.45,27133.649999999998,0.0038682829869594,0
26.5,144.0,5.2,41950,4,3268.7999999999997,13011.84,0.0039501573256362,0
24.8,499.0,5.3,41907,14,12035.880000000001,44430.96000000001,0.0099986767349043,1
24.6,84.0,3.1,41939,5,1946.2800000000002,7575.120000000001,0.0005240409237834,0
25.6,328.0,5.3,41946,6,7439.04,29214.96,0.0002734213434593,0
13.4,0.0,1.0,41966,63,0.0,0.0,0.0457193345892512,0
13.7,0.0,1.3,41965,4,0.0,0.0,0.0025590535107815,0
26.1,540.0,6.2,41953,6,12328.199999999999,49183.2,0.0046592178673608,1
23.3,205.0,4.7,41929,9,4840.05,18417.2,0.0134487712682381,0
14.1,2.0,2.0,41941,7,46.52,181.34,0.0583140117133964,0
18.7,17.0,1.1,41953,6,388.10999999999996,1548.36,0.0046592178673608,0
21.4,0.0,0.9,41989,6,0.0,0.0,0.0117053903221438,0
25.6,662.0,6.5,41989,6,14451.46,60798.08,0.0117053903221438,1
22.8,27.0,3.7,41923,9,642.0600000000001,2440.53,0.0462193970000068,0
26.2,327.0,5.8,41936,7,7576.59,29174.94,0.0003710520096859,0
13.9,49.0,2.2,41933,10,1150.52,4468.3099999999995,0.0019168690505087,0
26.1,201.0,6.2,41909,10,4854.15,17999.55,0.0038682829869594,0
21.4,397.0,3.4,41891,35,9877.359999999999,36496.21,0.0046703924424522,0
10.7,0.0,0.4,41950,4,0.0,0.0,0.0039501573256362,0
26.0,497.0,5.6,41950,4,11281.9,44908.92,0.0039501573256362,1
28.1,255.0,3.7,41964,6,5737.5,23322.3,0.004640548819188,0
21.2,197.0,2.0,41943,8,4532.97,17999.89,0.0149348848333331,0
25.7,848.0,6.4,41953,6,19359.84,77235.84,0.0046592178673608,1
22.1,157.0,4.0,41909,10,3791.5499999999997,14059.35,0.0038682829869594,0
25.1,252.0,6.4,41909,10,6085.799999999999,22566.6,0.0038682829869594,0
24.1,127.0,4.0,41886,19,3143.25,11482.07,0.0078053252420728,0
25.0,9.0,2.5,41984,3,197.82,811.98,0.0012831587583359,0
22.8,133.0,3.3,41998,4,2775.71,12270.58,0.0014734056210103,0
25.2,385.0,6.7,41933,10,9039.8,35108.15,0.0019168690505087,1
20.0,85.0,3.3,41943,8,1955.8500000000001,7766.450000000001,0.0149348848333331,0
16.8,0.0,0.9,41895,20,0.0,0.0,0.0052119540951878,0
26.3,411.0,6.7,41886,19,10172.25,37158.51,0.0078053252420728,1
21.8,19.0,3.3,41966,63,430.73,1751.8,0.0457193345892512,0
23.0,77.0,2.6,41989,6,1680.9099999999999,7071.68,0.0117053903221438,0
24.0,65.0,2.7,41992,4,1394.9,5978.7,0.0028442540421091,0
25.9,157.0,5.2,41909,10,3791.5499999999997,14059.35,0.0038682829869594,0
26.7,175.0,5.4,41907,14,4221.0,15582.000000000002,0.0099986767349043,0
26.0,336.0,5.6,41863,37,8611.68,29789.76,0.0119194042792794,1
25.2,480.0,5.4,41960,3,10732.8,43363.200000000004,0.0014644257439875,1
22.8,60.0,3.6,41909,10,1449.0,5373.0,0.0038682829869594,0
25.8,1119.0,7.1,41963,4,24942.51,101974.47,0.0035436366454311,1
15.2,18.0,1.6,41989,6,392.93999999999994,1653.1200000000001,0.0117053903221438,0
22.1,44.0,2.3,41953,6,1004.52,4007.52,0.0046592178673608,0
25.8,177.0,4.8,41989,6,3863.91,16255.68,0.0117053903221438,0
13.6,12.0,0.4,41943,8,276.12,1096.44,0.0149348848333331,0
13.6,9.0,1.1,41929,9,212.49,808.5600000000001,0.0134487712682381,0
26.0,379.0,6.4,41992,4,8133.34,34860.42,0.0028442540421091,0
25.2,132.0,3.1,41984,3,2901.36,11909.039999999999,0.0012831587583359,0
25.6,557.0,6.2,41950,4,12643.9,50330.52,0.0039501573256362,1
22.8,205.0,4.3,41941,7,4768.3,18587.35,0.0583140117133964,0
25.3,205.0,5.1,41978,6,4579.7,18816.95,0.0346637816973608,0
24.9,0.0,6.0,41966,63,0.0,0.0,0.0457193345892512,0
25.9,296.0,6.3,41923,9,7038.88,26755.44,0.0462193970000068,0
15.9,11.0,1.3,41960,3,245.95999999999998,993.74,0.0014644257439875,0
19.7,93.0,2.6,41936,7,2154.81,8297.46,0.0003710520096859,0
15.9,10.0,1.1,41943,8,230.10000000000002,913.7,0.0149348848333331,0
12.5,0.0,1.0,41933,10,0.0,0.0,0.0019168690505087,0
23.3,470.0,3.8,41859,34,12088.4,41952.200000000004,0.0042165446025983,0
20.5,47.0,2.7,41989,6,1026.01,4316.4800000000005,0.0117053903221438,0
24.9,276.0,4.2,41953,6,6301.08,25138.079999999998,0.0046592178673608,0
24.4,212.0,4.5,41883,20,5274.5599999999995,18944.32,0.003549754522419,0
12.3,0.0,1.4,41907,14,0.0,0.0,0.0099986767349043,0
12.8,0.0,0.7,41946,6,0.0,0.0,0.0002734213434593,0
23.5,127.0,2.5,41965,4,2875.28,11638.28,0.0025590535107815,0
25.6,383.0,6.5,41984,3,8418.34,34554.26,0.0012831587583359,1
13.1,1.0,0.8,41943,8,23.01,91.37,0.0149348848333331,0
24.4,307.0,4.4,41978,6,6858.38,28179.530000000002,0.0346637816973608,1
24.0,346.0,4.4,41939,5,8016.820000000001,31202.280000000002,0.0005240409237834,1
23.3,130.0,3.4,41943,8,2991.3,11878.1,0.0149348848333331,0
20.9,0.0,1.5,41923,9,0.0,0.0,0.0462193970000068,0
24.7,821.0,6.7,41978,6,18341.14,75359.59000000001,0.0346637816973608,1
25.7,0.0,1.9,41946,6,0.0,0.0,0.0002734213434593,0
18.3,0.0,2.1,41946,6,0.0,0.0,0.0002734213434593,0
13.6,0.0,0.2,41933,10,0.0,0.0,0.0019168690505087,0
25.2,246.0,4.8,41933,10,5776.08,22432.739999999998,0.0019168690505087,0
24.3,6.0,2.2,41992,4,128.76,551.88,0.0028442540421091,0
10.1,0.0,1.1,41886,19,0.0,0.0,0.0078053252420728,0
26.1,369.0,6.8,41936,7,8549.730000000001,32922.18,0.0003710520096859,0
15.9,8.0,1.6,41909,10,193.2,716.4,0.0038682829869594,0
20.8,14.0,2.5,41936,7,324.38,1249.08,0.0003710520096859,0
26.7,401.0,5.8,41958,4,8994.43,35953.659999999996,0.002883257842594,1
25.3,663.0,6.8,41933,10,15567.24,60458.97,0.0019168690505087,1
16.9,47.0,2.5,41915,23,1141.6299999999999,4311.31,0.0130790497151562,0
26.0,181.0,6.9,41907,14,4365.72,16116.240000000002,0.0099986767349043,0
13.5,0.0,2.3,41909,10,0.0,0.0,0.0038682829869594,0
24.6,1.0,2.7,41950,4,22.7,90.36,0.0039501573256362,0
12.2,1.0,0.9,41933,10,23.48,91.19,0.0019168690505087,0
26.3,213.0,5.1,41863,37,5459.19,18884.579999999998,0.0119194042792794,1
25.8,335.0,5.7,41941,7,7792.1,30374.45,0.0583140117133964,1
20.8,0.0,1.9,41998,4,0.0,0.0,0.0014734056210103,0
14.1,10.0,0.7,41933,10,234.8,911.9,0.0019168690505087,0
24.3,124.0,3.6,41947,4,2827.2000000000003,11107.92,0.0003225056185209,0
15.5,3.0,1.9,41953,6,68.49,273.24,0.0046592178673608,0
17.3,2.0,2.8,41907,14,48.24,178.08,0.0099986767349043,0
24.7,279.0,4.8,41923,9,6634.62,25218.81,0.0462193970000068,0
23.6,84.0,2.7,41946,6,1905.12,7481.879999999999,0.0002734213434593,0
24.5,331.0,5.8,41965,4,7493.84,30332.84,0.0025590535107815,0
26.1,158.0,4.0,41960,3,3532.88,14273.720000000001,0.0014644257439875,0
22.7,158.0,3.9,41883,20,3931.04,14118.88,0.003549754522419,0
20.4,0.0,1.4,41978,6,0.0,0.0,0.0346637816973608,0
25.8,512.0,6.3,41963,4,11412.48,46658.56,0.0035436366454311,1
25.7,204.0,5.7,41929,9,4816.44,18327.36,0.0134487712682381,0
25.3,226.0,4.2,41939,5,5236.42,20380.68,0.0005240409237834,0
26.4,272.0,5.3,41883,20,6767.36,24305.92,0.003549754522419,0
23.2,181.0,4.0,41907,14,4365.72,16116.240000000002,0.0099986767349043,0
14.8,2.0,2.1,41946,6,45.36,178.14,0.0002734213434593,0
25.7,164.0,3.7,41946,6,3719.52,14607.48,0.0002734213434593,0
15.4,23.0,2.3,41947,4,524.4,2060.34,0.0003225056185209,0
15.3,6.0,0.2,41951,5,136.2,543.96,0.0212472319109508,0
22.4,99.0,4.7,41943,8,2277.9900000000002,9045.630000000001,0.0149348848333331,0
15.1,0.0,1.1,41992,4,0.0,0.0,0.0028442540421091,0
24.1,186.0,3.0,41883,20,4627.679999999999,16620.96,0.003549754522419,0
25.3,387.0,5.3,41978,6,8645.58,35522.73,0.0346637816973608,1
16.0,36.0,1.6,41978,6,804.24,3304.44,0.0346637816973608,0
25.3,42.0,4.9,41886,19,1039.5,3797.22,0.0078053252420728,0
25.8,360.0,5.6,41984,3,7912.8,32479.2,0.0012831587583359,0
25.4,571.0,6.7,41943,8,13138.710000000001,52172.270000000004,0.0149348848333331,1
24.4,149.0,3.5,41989,6,3252.6699999999996,13684.16,0.0117053903221438,0
11.7,1.0,0.8,41966,63,22.67,92.2,0.0457193345892512,0
26.0,182.0,5.5,41964,6,4095.0,16645.719999999998,0.004640548819188,0
25.7,372.0,4.1,41863,37,9534.359999999999,32981.52,0.0119194042792794,1
21.5,74.0,3.2,41978,6,1653.16,6792.46,0.0346637816973608,0
25.9,243.0,6.0,41933,10,5705.64,22159.17,0.0019168690505087,0
18.4,20.0,3.0,41909,10,483.0,1791.0,0.0038682829869594,0
25.9,253.0,6.5,41936,7,5862.01,22572.66,0.0003710520096859,0
17.6,0.0,0.2,41998,4,0.0,0.0,0.0014734056210103,0
26.3,300.0,6.3,41960,3,6708.0,27102.0,0.0014644257439875,0
25.0,0.0,2.3,41907,14,0.0,0.0,0.0099986767349043,0
17.9,38.0,2.1,41859,34,977.3599999999999,3391.88,0.0042165446025983,0
19.8,2.0,0.9,41895,20,48.7,177.12,0.0052119540951878,0
24.0,289.0,4.8,41859,34,7433.08,25796.140000000003,0.0042165446025983,0
12.9,0.0,0.6,41966,63,0.0,0.0,0.0457193345892512,0
20.0,0.0,1.4,41978,6,0.0,0.0,0.0346637816973608,0
25.5,528.0,5.7,41989,6,11526.24,48491.520000000004,0.0117053903221438,1
14.1,66.0,0.3,41915,23,1603.1399999999999,6054.18,0.0130790497151562,0
19.3,13.0,2.9,41963,4,289.77,1184.69,0.0035436366454311,0
26.1,621.0,6.0,41946,6,14084.28,55312.469999999994,0.0002734213434593,1
24.1,80.0,4.0,41989,6,1746.3999999999999,7347.200000000001,0.0117053903221438,0
12.3,18.0,1.3,41886,19,445.5,1627.3799999999999,0.0078053252420728,0
25.6,241.0,6.8,41886,19,5964.75,21788.809999999998,0.0078053252420728,0
23.8,269.0,3.119565217,41964,6,6052.5,24602.739999999998,0.004640548819188,0
14.0,4.0,1.3,41891,35,99.52,367.72,0.0046703924424522,0
25.5,452.0,5.1,41966,63,10246.84,41674.4,0.0457193345892512,0
25.1,429.0,5.6,41943,8,9871.29,39197.73,0.0149348848333331,1
22.9,362.0,4.3,41915,23,8792.98,33206.26,0.0130790497151562,0
24.9,0.0,5.5,41915,23,0.0,0.0,0.0130790497151562,0
25.4,296.0,5.7,41947,4,6748.8,26515.68,0.0003225056185209,0
21.5,143.0,4.3,41907,14,3449.1600000000003,12732.720000000001,0.0099986767349043,0
25.5,673.0,5.5,41964,6,15142.5,61552.579999999994,0.004640548819188,1
17.0,0.0,0.5,41989,6,0.0,0.0,0.0117053903221438,0
17.1,2.0,1.1,41984,3,43.96,180.44,0.0012831587583359,0
26.5,90.0,5.1,41946,6,2041.2,8016.299999999999,0.0002734213434593,0
22.8,471.0,4.3,41933,10,11059.08,42950.49,0.0019168690505087,0
25.3,308.0,5.7,41965,4,6973.12,28225.12,0.0025590535107815,0
24.4,1300.0,6.4,41992,4,27898.0,119574.0,0.0028442540421091,1
14.8,0.0,0.7,41943,8,0.0,0.0,0.0149348848333331,0
22.9,96.0,4.1,41907,14,2315.52,8547.84,0.0099986767349043,0
15.3,0.0,1.6,41946,6,0.0,0.0,0.0002734213434593,0
26.0,252.0,5.9,41950,4,5720.4,22770.72,0.0039501573256362,1
21.7,89.0,2.5,41907,14,2146.6800000000003,7924.56,0.0099986767349043,0
22.9,112.0,3.2,41863,37,2870.56,9929.92,0.0119194042792794,0
21.4,171.0,3.4,41915,23,4153.59,15685.83,0.0130790497151562,0
20.4,15.0,1.4,41939,5,347.55,1352.7,0.0005240409237834,0
15.7,5.0,1.8,41936,7,115.85000000000001,446.1,0.0003710520096859,0
13.6,0.0,1.0,41978,6,0.0,0.0,0.0346637816973608,0
25.5,512.0,6.0,41946,6,11612.16,45603.84,0.0002734213434593,1
23.2,271.0,5.5,41978,6,6054.14,24875.09,0.0346637816973608,0
22.9,199.0,2.6,41966,63,4511.33,18347.8,0.0457193345892512,0
18.3,71.0,2.3,41998,4,1481.77,6550.46,0.0014734056210103,0
24.4,1204.0,7.2,41998,4,25127.48,111081.04000000001,0.0014734056210103,1
24.3,193.0,3.1,41953,6,4406.19,17578.44,0.0046592178673608,0
20.7,1071.0,7.4,41891,35,26646.48,98457.03000000001,0.0046703924424522,1
25.5,350.0,6.1,41933,10,8218.0,31916.5,0.0019168690505087,0
25.7,556.0,6.6,41950,4,12621.199999999999,50240.159999999996,0.0039501573256362,1
22.9,111.0,4.0,41859,34,2854.92,9907.86,0.0042165446025983,0
17.3,37.0,1.5,41984,3,813.26,3338.14,0.0012831587583359,0
25.5,200.0,5.5,41966,63,4534.0,18440.0,0.0457193345892512,0
25.6,185.0,4.4,41943,8,4256.85,16903.45,0.0149348848333331,0
25.2,192.0,3.5,41964,6,4320.0,17560.32,0.004640548819188,0
22.0,0.0,1.5,41946,6,0.0,0.0,0.0002734213434593,0
25.1,806.0,6.7,41978,6,18006.04,73982.74,0.0346637816973608,1
18.3,0.0,1.0,41886,19,0.0,0.0,0.0078053252420728,0
26.3,108.0,6.9,41946,6,2449.44,9619.56,0.0002734213434593,0
23.0,436.0,4.3,41915,23,10590.44,39994.28,0.0130790497151562,0
25.4,899.0,5.9,41984,3,19760.02,81107.78,0.0012831587583359,1
20.6,14.0,1.9,41989,6,305.62,1285.76,0.0117053903221438,0
26.5,128.0,5.3,41863,37,3280.64,11348.48,0.0119194042792794,0
23.8,105.0,2.6,41963,4,2340.45,9568.65,0.0035436366454311,0
23.7,208.0,4.8,41907,14,5016.96,18520.32,0.0099986767349043,0
10.6,0.0,0.3,41950,4,0.0,0.0,0.0039501573256362,0
24.9,424.0,5.5,41859,34,10905.279999999999,37846.240000000005,0.0042165446025983,0
23.2,98.0,3.0,41966,63,2221.6600000000003,9035.6,0.0457193345892512,0
20.2,63.0,2.0,41933,10,1479.24,5744.97,0.0019168690505087,0
14.5,0.0,0.5,41978,6,0.0,0.0,0.0346637816973608,0
19.9,21.0,2.7,41951,5,476.7,1903.86,0.0212472319109508,0
23.5,0.0,2.2,41883,20,0.0,0.0,0.003549754522419,0
15.3,0.0,0.7,41992,4,0.0,0.0,0.0028442540421091,0
25.3,180.0,4.7,41960,3,4024.7999999999997,16261.2,0.0014644257439875,0
26.1,817.0,6.6,41984,3,17957.66,73709.74,0.0012831587583359,1
15.7,1.0,0.8,41946,6,22.68,89.07,0.0002734213434593,0
19.6,0.0,0.9,41953,6,0.0,0.0,0.0046592178673608,0
10.9,0.0,0.4,41929,9,0.0,0.0,0.0134487712682381,0
25.5,332.0,5.7,41953,6,7579.5599999999995,30238.559999999998,0.0046592178673608,0
24.3,430.0,5.7,41978,6,9606.2,39469.700000000004,0.0346637816973608,1
26.0,803.0,5.8,41989,6,17529.489999999998,73747.52,0.0117053903221438,1
24.2,66.0,3.3,41950,4,1498.2,5963.76,0.0039501573256362,0
13.3,0.0,0.1,41953,6,0.0,0.0,0.0046592178673608,0
18.1,9.0,1.4,41923,9,214.02,813.51,0.0462193970000068,0
10.6,0.0,0.7,41936,7,0.0,0.0,0.0003710520096859,0
25.38275862,223.0,4.3,41989,6,4868.089999999999,20480.32,0.0117053903221438,0
15.2,25.0,2.8,41936,7,579.25,2230.5,0.0003710520096859,0
12.5,0.0,2.5,41966,63,0.0,0.0,0.0457193345892512,0
14.6,0.0,0.6,41947,4,0.0,0.0,0.0003225056185209,0
22.7,0.0,2.2,41966,63,0.0,0.0,0.0457193345892512,0
26.1,239.0,5.3,41909,10,5771.849999999999,21402.45,0.0038682829869594,0
14.0,46.0,1.7,41895,20,1120.1000000000001,4073.76,0.0052119540951878,0
26.0,145.0,5.3,41883,20,3607.6,12957.2,0.003549754522419,0
27.0,268.0,4.3,41978,6,5987.12,24599.72,0.0346637816973608,0
26.1,115.0,5.8,41936,7,2664.55,10260.3,0.0003710520096859,0
24.8,49.0,5.0,41992,4,1051.54,4507.02,0.0028442540421091,0
23.8,107.0,4.1,41960,3,2392.52,9666.380000000001,0.0014644257439875,0
22.3,0.0,1.2,41929,9,0.0,0.0,0.0134487712682381,0
20.9,43.0,2.7,41984,3,945.14,3879.46,0.0012831587583359,0
16.0,0.0,1.4,41941,7,0.0,0.0,0.0583140117133964,0
15.9,113.0,1.5,41929,9,2667.93,10151.92,0.0134487712682381,0
15.2,84.0,1.4,41946,6,1905.12,7481.879999999999,0.0002734213434593,0
18.6,9.0,1.6,41953,6,205.46999999999997,819.72,0.0046592178673608,0
15.0,0.0,1.0,41978,6,0.0,0.0,0.0346637816973608,0
25.1,382.0,6.5,41891,35,9504.16,35117.26,0.0046703924424522,0
11.9,11.0,1.6,41933,10,258.28000000000003,1003.0899999999999,0.0019168690505087,0
26.1,393.0,6.7,41946,6,8913.24,35004.509999999995,0.0002734213434593,1
16.3,3.0,1.0,41863,37,76.89,265.98,0.0119194042792794,0
26.4,128.0,6.4,41947,4,2918.4,11466.24,0.0003225056185209,0
17.5,10.0,1.4,41883,20,248.79999999999998,893.6,0.003549754522419,0
25.6,244.0,3.7,41951,5,5538.8,22121.04,0.0212472319109508,0
24.8,1314.0,6.7,41964,6,29565.0,120178.43999999999,0.004640548819188,1
22.2,51.0,2.3,41936,7,1181.67,4550.22,0.0003710520096859,0
13.7,0.0,1.4,41923,9,0.0,0.0,0.0462193970000068,0
15.8,28.0,1.6,41946,6,635.04,2493.96,0.0002734213434593,0
25.6,563.0,6.6,41907,14,13579.560000000001,50129.520000000004,0.0099986767349043,1
13.4,14.0,2.5,41951,5,317.8,1269.24,0.0212472319109508,0
22.3,130.0,4.3,41886,19,3217.5,11753.3,0.0078053252420728,0
24.9,94.0,3.7,41936,7,2177.98,8386.68,0.0003710520096859,0
19.9,39.0,2.1,41909,10,941.8499999999999,3492.45,0.0038682829869594,0
12.7,4.0,1.3,41939,5,92.68,360.72,0.0005240409237834,0
21.1,0.0,2.8,41978,6,0.0,0.0,0.0346637816973608,0
26.5,409.0,7.1,41886,19,10122.75,36977.689999999995,0.0078053252420728,1
22.2,109.0,2.4,41863,37,2793.67,9663.94,0.0119194042792794,0
13.6,1.0,1.2,41936,7,23.17,89.22,0.0003710520096859,0
23.3,226.0,3.4,41943,8,5200.26,20649.620000000003,0.0149348848333331,0
26.1,516.0,6.3,41909,10,12461.4,46207.799999999996,0.0038682829869594,1
16.0,11.0,1.7,41978,6,245.74,1009.69,0.0346637816973608,0
20.7,14.0,1.6,41998,4,292.18,1291.64,0.0014734056210103,0
24.3,180.0,4.8,41929,9,4249.8,16171.2,0.0134487712682381,0
26.8,160.0,6.1,41947,4,3648.0,14332.8,0.0003225056185209,0
25.9,639.0,6.9,41953,6,14588.369999999999,58200.119999999995,0.0046592178673608,1
26.0,854.0,4.6,41964,6,19215.0,78106.84,0.004640548819188,1
26.4,306.0,6.0,41960,3,6842.16,27644.04,0.0014644257439875,0
25.2,17.0,4.1,41933,10,399.16,1550.23,0.0019168690505087,0
22.1,0.0,2.4,41992,4,0.0,0.0,0.0028442540421091,0
15.9,13.0,1.5,41933,10,305.24,1185.47,0.0019168690505087,0
19.0,42.0,2.4,41891,35,1044.96,3861.0600000000004,0.0046703924424522,0
23.7,61.0,1.9,41992,4,1309.06,5610.780000000001,0.0028442540421091,0
25.6,183.0,2.6,41953,6,4177.889999999999,16667.64,0.0046592178673608,0
25.4,382.0,7.0,41929,9,9019.02,34318.880000000005,0.0134487712682381,0
20.1,216.0,2.2,41953,6,4931.28,19673.28,0.0046592178673608,0
24.3,120.0,2.3,41984,3,2637.6,10826.4,0.0012831587583359,0
24.7,1109.0,7.0,41992,4,23799.14,102005.82,0.0028442540421091,1
25.4,317.0,5.6,41984,3,6967.66,28599.739999999998,0.0012831587583359,0
14.6,0.0,0.5,41964,6,0.0,0.0,0.004640548819188,0
24.8,971.0,6.3,41978,6,21692.14,89128.09000000001,0.0346637816973608,1
24.8,29.0,5.9,41963,4,646.41,2642.77,0.0035436366454311,0
24.2,543.0,6.2,41895,20,13222.050000000001,48088.08,0.0052119540951878,1
26.9,220.0,5.9,41960,3,4919.2,19874.8,0.0014644257439875,0
26.4,276.0,6.6,41907,14,6657.12,24575.04,0.0099986767349043,0
22.4,162.0,3.9,41891,35,4030.56,14892.660000000002,0.0046703924424522,0
20.8,9.0,1.5,41941,7,209.34,816.03,0.0583140117133964,0
19.4,5.0,1.7,41883,20,124.39999999999999,446.8,0.003549754522419,0
26.7,282.0,5.5,41951,5,6401.4,25566.12,0.0212472319109508,0
15.7,2.0,1.0,41929,9,47.22,179.68,0.0134487712682381,0
20.0,94.0,3.3,41966,63,2130.98,8666.800000000001,0.0457193345892512,0
14.8,35.0,2.0,41964,6,787.5,3201.1,0.004640548819188,0
13.0,0.0,0.8,41951,5,0.0,0.0,0.0212472319109508,0
25.8,169.0,6.2,41936,7,3915.7300000000005,15078.18,0.0003710520096859,0
12.4,189.0,0.9,41859,34,4861.08,16870.14,0.0042165446025983,0
21.2,44.0,2.0,41863,37,1127.72,3901.04,0.0119194042792794,0
26.9,131.0,5.6,41978,6,2926.54,12024.490000000002,0.0346637816973608,0
26.2,161.0,4.4,41883,20,4005.68,14386.96,0.003549754522419,0
17.3,44.0,1.9,41886,19,1089.0,3978.04,0.0078053252420728,0
26.2,14.0,6.0,41936,7,324.38,1249.08,0.0003710520096859,0
25.1,12.0,1.9,41946,6,272.15999999999997,1068.84,0.0002734213434593,0
25.0,24.0,4.1,41941,7,558.24,2176.08,0.0583140117133964,0
26.3,418.0,6.0,41936,7,9685.060000000001,37293.96,0.0003710520096859,1
14.2,0.0,0.5,41895,20,0.0,0.0,0.0052119540951878,0
19.9,0.0,0.3,41953,6,0.0,0.0,0.0046592178673608,0
13.6,15.0,1.2,41936,7,347.55,1338.3,0.0003710520096859,0
25.2,64.0,4.4,41929,9,1511.04,5749.76,0.0134487712682381,0
23.9,454.0,3.2,41941,7,10560.04,41164.18,0.0583140117133964,1
26.3,82.0,1.4,41946,6,1859.76,7303.74,0.0002734213434593,0
23.7,169.0,4.3,41950,4,3836.2999999999997,15270.84,0.0039501573256362,0
25.1,102.0,6.0,41886,19,2524.5,9221.82,0.0078053252420728,0
25.6,612.0,7.1,41891,35,15226.56,56261.16,0.0046703924424522,1
19.9,37.0,1.4,41992,4,794.02,3403.26,0.0028442540421091,0
13.8,0.0,0.9,41929,9,0.0,0.0,0.0134487712682381,0
13.4,47.0,1.6,41863,37,1204.61,4167.0199999999995,0.0119194042792794,0
23.1,296.0,4.5,41915,23,7189.84,27152.08,0.0130790497151562,0
25.0,994.0,6.9,41965,4,22504.16,91090.16,0.0025590535107815,1
25.1,376.0,5.7,41886,19,9306.0,33994.159999999996,0.0078053252420728,0
12.7,2.0,1.3,41859,34,51.44,178.52,0.0042165446025983,0
13.0,1.0,1.4,41950,4,22.7,90.36,0.0039501573256362,0
16.0,0.0,0.7,41886,19,0.0,0.0,0.0078053252420728,0
18.1,0.0,0.8,41883,20,0.0,0.0,0.003549754522419,0
14.8,14.0,1.2,41883,20,348.32,1251.04,0.003549754522419,0
12.8,0.0,0.4,41863,37,0.0,0.0,0.0119194042792794,0
23.3,0.0,3.0,41863,37,0.0,0.0,0.0119194042792794,0
25.4,9.0,2.8,41939,5,208.53000000000003,811.6200000000001,0.0005240409237834,0
25.9,430.0,2.0,41946,6,9752.4,38300.1,0.0002734213434593,1
25.8754386,602.0,6.2,41859,34,15483.439999999999,53734.520000000004,0.0042165446025983,1
24.7,622.0,6.1,41891,35,15475.359999999999,57180.46000000001,0.0046703924424522,1
12.8,10.0,1.3,41883,20,248.79999999999998,893.6,0.003549754522419,0
25.5,175.0,4.3,41936,7,4054.7500000000005,15613.5,0.0003710520096859,0
18.2,3.0,2.7,41891,35,74.64,275.79,0.0046703924424522,0
24.7,534.0,4.3,41984,3,11737.32,48177.479999999996,0.0012831587583359,1
13.9,27.0,3.0,41891,35,671.76,2482.11,0.0046703924424522,0
24.8,918.0,7.7,41891,35,22839.84,84391.74,0.0046703924424522,1
10.8,0.0,0.3,41895,20,0.0,0.0,0.0052119540951878,0
9.0,4.0,1.1,41907,14,96.48,356.16,0.0099986767349043,0
25.1,1172.0,6.6,41992,4,25151.120000000003,107800.56,0.0028442540421091,1
24.2,437.0,6.1,41943,8,10055.37,39928.69,0.0149348848333331,1
25.9,155.0,5.2,41951,5,3518.5,14052.3,0.0212472319109508,0
26.2,394.0,6.7,41950,4,8943.8,35601.84,0.0039501573256362,1
23.6,320.0,4.1,41951,5,7264.0,29011.199999999997,0.0212472319109508,1
25.6,358.0,6.2,41929,9,8452.38,32162.72,0.0134487712682381,0
22.4,0.0,1.3,41907,14,0.0,0.0,0.0099986767349043,0
22.6,70.0,3.7,41936,7,1621.9,6245.4,0.0003710520096859,0
23.2,123.0,3.4,41923,9,2924.94,11117.97,0.0462193970000068,0
25.5,469.0,6.4,41943,8,10791.69,42852.53,0.0149348848333331,1
22.3,22.0,2.2,41964,6,495.0,2012.12,0.004640548819188,0
25.8,745.0,6.4,41989,6,16263.349999999999,68420.8,0.0117053903221438,1
26.1,407.0,2.5,41946,6,9230.76,36251.49,0.0002734213434593,1
12.0,4.0,0.6,41950,4,90.8,361.44,0.0039501573256362,0
13.2,0.0,1.0,41883,20,0.0,0.0,0.003549754522419,0
25.4,353.0,5.8,41859,34,9079.16,31508.780000000002,0.0042165446025983,0
